,LLOC,DELTASPIKE-1307,DELTASPIKE-1303,DELTASPIKE-1282,DELTASPIKE-1299,DELTASPIKE-1278,DELTASPIKE-1302,DELTASPIKE-1296,DELTASPIKE-1281,DELTASPIKE-1287,DELTASPIKE-1272,DELTASPIKE-1294,DELTASPIKE-1256,DELTASPIKE-1249,DELTASPIKE-1230,DELTASPIKE-1242
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/numeric/Abs.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/numeric/Avg.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/numeric/Count.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/numeric/CountDistinct.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/numeric/Max.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/numeric/Min.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/numeric/Modulo.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/numeric/Neg.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/numeric/Sum.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/strings/Lower.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/strings/SubstringFrom.java,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/strings/SubstringFromTo.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/strings/Trim.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/strings/Upper.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/temporal/CurrentDate.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/temporal/CurrentTime.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/temporal/CurrentTimestamp.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/data-examples/src/main/java/org/apache/deltaspike/example/Article.java,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/data-examples/src/main/java/org/apache/deltaspike/example/ArticleController.java,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/data-examples/src/main/java/org/apache/deltaspike/example/ArticleRepository.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/data-examples/src/main/java/org/apache/deltaspike/example/HttpParam.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/data-examples/src/main/java/org/apache/deltaspike/example/HttpParams.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/data-examples/src/main/java/org/apache/deltaspike/example/LogProducer.java,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/data-examples/src/main/java/org/apache/deltaspike/example/Resources.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jpa-examples/src/main/java/org/apache/deltaspike/example/Article.java,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jpa-examples/src/main/java/org/apache/deltaspike/example/ArticleController.java,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jpa-examples/src/main/java/org/apache/deltaspike/example/HttpParam.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jpa-examples/src/main/java/org/apache/deltaspike/example/HttpParams.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jpa-examples/src/main/java/org/apache/deltaspike/example/LogProducer.java,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jpa-examples/src/main/java/org/apache/deltaspike/example/Resources.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/beanmanagement/SimpleBeanLookupExample.java,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/config/ConfigExample.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/config/CustomConfigPropertyProducer.java,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/config/CustomPropertyFileConfig.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/config/Location.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/config/LocationId.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/config/Property2.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/config/Property2WithInverseSupport.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/config/SettingsBean.java,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/echo/DefaultEchoService.java,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/echo/EchoService.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/echo/NoEchoService.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/echo/ToLowerCaseEchoService.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/echo/ToUpperCaseEchoService.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/metadata/NamingConventionAwareMetadataFilter.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jse-examples/src/main/java/org/apache/deltaspike/example/optional/OptionalService.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/message/ApplicationMessages.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/message/ControllerView.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/message/Custom.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/message/CustomizedMessages.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/message/CustomMessageResolver.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/message/LanguageView.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/message/MessageFormatMessageInterpolator.java,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/scope/ApplicationScopedBean.java,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/scope/RequestScopedBean.java,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/scope/ScopedBean.java,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/scope/SessionScopedBean.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/scope/ViewAccessScopedBean.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/scope/ViewScopedBean.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/scope/WindowScopedBean.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/viewconfig/DenyAllAccessDecisionVoter.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/viewconfig/MyBean.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/viewconfig/PageController.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/viewconfig/Pages.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-examples/src/main/java/org/apache/deltaspike/example/window/SampleClientWindowConfig.java,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/scheduler-playground/src/main/java/org/apache/deltaspike/example/scheduler/GlobalResultHolder.java,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/scheduler-playground/src/main/java/org/apache/deltaspike/example/scheduler/RequestScopedNumberProvider.java,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/scheduler-playground/src/main/java/org/apache/deltaspike/example/scheduler/SimpleSchedulerExample.java,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/scheduler-playground/src/main/java/org/apache/deltaspike/example/scheduler/SimpleSchedulerJob1.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/scheduler-playground/src/main/java/org/apache/deltaspike/example/scheduler/SimpleSchedulerJob2.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/security-requested-page-after-login-cdi/src/main/java/org/apache/deltaspike/example/security/requestedpage/cdi/AuthenticationListener.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/security-requested-page-after-login-cdi/src/main/java/org/apache/deltaspike/example/security/requestedpage/cdi/LoggedInAccessDecisionVoter.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/security-requested-page-after-login-cdi/src/main/java/org/apache/deltaspike/example/security/requestedpage/cdi/LoginController.java,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/security-requested-page-after-login-cdi/src/main/java/org/apache/deltaspike/example/security/requestedpage/cdi/Pages.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/security-requested-page-after-login-cdi/src/main/java/org/apache/deltaspike/example/security/requestedpage/cdi/UserEvent.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/security-requested-page-after-login-picketlink/src/main/java/org/apache/deltaspike/example/security/requestedpage/picketlink/AuthenticationListener.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/security-requested-page-after-login-picketlink/src/main/java/org/apache/deltaspike/example/security/requestedpage/picketlink/Initializer.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/security-requested-page-after-login-picketlink/src/main/java/org/apache/deltaspike/example/security/requestedpage/picketlink/LoggedInAccessDecisionVoter.java,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/security-requested-page-after-login-picketlink/src/main/java/org/apache/deltaspike/example/security/requestedpage/picketlink/Pages.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-playground/src/main/java/org/apache/deltaspike/playground/PlaygroundClientWindowConfig.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-playground/src/main/java/org/apache/deltaspike/playground/PlaygroundJsfModuleConfig.java,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-playground/src/main/java/org/apache/deltaspike/playground/exception/Jsf.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-playground/src/main/java/org/apache/deltaspike/playground/exception/TestException.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-playground/src/main/java/org/apache/deltaspike/playground/exception/TestExceptionController.java,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-playground/src/main/java/org/apache/deltaspike/playground/exception/TestExceptionHandler.java,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-playground/src/main/java/org/apache/deltaspike/playground/windowhandling/ViewActionController.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/examples/jsf-playground/src/main/java/org/apache/deltaspike/playground/scope/viewaccess/ViewAccessScopedBean.java,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
